steering_angle,adc_0,adc_1,time
-0.6,2287,2770,1675127558.846453
-0.6,2287,2770,1675127558.8964946
-0.6,2285,2767,1675127558.946468
-0.6,2285,2768,1675127558.9963768
-0.6,2283,2771,1675127559.0461028
-0.2,2277,2781,1675127559.0965986
0.0,2272,2778,1675127559.1453404
0.4,2275,2780,1675127559.1966772
0.4,2273,2780,1675127559.2463627
0.4,2273,2778,1675127559.2962265
0.6,2263,2791,1675127559.3464675
1.4,2241,2815,1675127559.3964612
2.9,2210,2841,1675127559.4463446
9.2,2112,2938,1675127559.5464442
14.1,2042,3006,1675127559.5964546
19.7,1965,3082,1675127559.6464696
27.0,1873,3185,1675127559.6964278
34.1,1798,3260,1675127559.746534
42.3,1685,3365,1675127559.796494
50.3,1611,3447,1675127559.8465383
58.6,1533,3525,1675127559.8964574
65.0,1473,3576,1675127559.9464157
75.4,1391,3661,1675127560.0464559
79.0,1360,3692,1675127560.096384
81.7,1343,3710,1675127560.1463802
83.6,1332,3720,1675127560.1966004
84.7,1330,3721,1675127560.2465403
85.2,1330,3718,1675127560.2964277
85.3,1332,3725,1675127560.346546
85.3,1330,3722,1675127560.3965564
85.3,1332,3721,1675127560.4465497
82.8,1417,3638,1675127560.5464401
78.3,1491,3561,1675127560.5965102
72.7,1557,3498,1675127560.6464837
66.5,1607,3452,1675127560.696677
58.0,1691,3361,1675127560.7964206
54.0,1723,3328,1675127560.846539
50.8,1743,3311,1675127560.8965952
48.7,1752,3298,1675127560.9464133
47.3,1752,3298,1675127561.0464246
47.2,1753,3297,1675127561.0965903
47.2,1755,3302,1675127561.1464422
47.9,1711,3342,1675127561.1965601
53.3,1641,3411,1675127561.2965045
56.5,1602,3455,1675127561.3465014
60.0,1563,3490,1675127561.396272
63.2,1538,3516,1675127561.4463582
65.9,1522,3532,1675127561.4964232
67.6,1511,3540,1675127561.5464709
68.6,1510,3543,1675127561.5965018
69.0,1511,3545,1675127561.6463442
69.0,1513,3543,1675127561.6965072
68.8,1525,3525,1675127561.7465534
67.9,1547,3505,1675127561.7965443
66.1,1582,3470,1675127561.8464036
63.2,1613,3438,1675127561.8964972
60.8,1630,3426,1675127561.9464228
57.8,1645,3410,1675127562.0464284
56.9,1655,3395,1675127562.096568
56.4,1657,3398,1675127562.1465387
56.0,1655,3396,1675127562.1965
56.0,1656,3396,1675127562.2965682
56.0,1656,3397,1675127562.3465414
56.0,1656,3396,1675127562.3964732
56.2,1650,3406,1675127562.44645
56.4,1650,3408,1675127562.496677
56.6,1642,3408,1675127562.5463812
57.2,1627,3430,1675127562.5966487
58.3,1607,3446,1675127562.6465566
59.8,1602,3453,1675127562.6964931
60.7,1600,3452,1675127562.746454
60.9,1598,3455,1675127562.7965004
61.1,1597,3455,1675127562.8464847
61.1,1600,3458,1675127562.8964777
61.2,1600,3458,1675127562.9463603
61.1,1598,3455,1675127563.0465004
61.1,1601,3456,1675127563.0964684
61.1,1598,3457,1675127563.1463807
61.1,1598,3453,1675127563.196667
61.1,1600,3457,1675127563.2463863
61.1,1601,3457,1675127563.2965617
61.1,1600,3455,1675127563.3465674
61.1,1598,3453,1675127563.396596
61.1,1598,3455,1675127563.4464774
