header.stamp.sec,header.stamp.nanosec,time,header.frame_id,velocity
0,0,1675407660.3050256,,3921.0
0,0,1675407660.5140996,,3227.0
0,0,1675407660.5251534,,3203.0
0,0,1675407660.5351315,,3184.0
0,0,1675407660.544133,,3157.0
0,0,1675407660.7503886,,2382.0
0,0,1675407660.7604568,,2351.0
0,0,1675407660.7702732,,2324.0
0,0,1675407661.0141795,,1328.0
0,0,1675407661.0240722,,1303.0
0,0,1675407661.0345318,,1276.0
0,0,1675407661.0445018,,1246.0
0,0,1675407661.0554957,,1214.0
0,0,1675407661.263839,,354.0
0,0,1675407661.2728925,,330.0
0,0,1675407661.2829268,,304.0
0,0,1675407661.301871,,243.0
0,0,1675407661.5148003,,-692.0
0,0,1675407661.5239644,,-722.0
0,0,1675407661.5329475,,-754.0
0,0,1675407661.5429611,,-790.0
0,0,1675407661.5512202,,-825.0
0,0,1675407661.7504802,,-1666.0
0,0,1675407661.7598193,,-1701.0
0,0,1675407661.7698672,,-1733.0
0,0,1675407662.0240884,,-2744.0
0,0,1675407662.043942,,-2797.0
0,0,1675407662.0530407,,-2828.0
0,0,1675407662.2640724,,-3582.0
0,0,1675407662.2730587,,-3607.0
0,0,1675407662.2819047,,-3629.0
0,0,1675407662.2919328,,-3656.0
0,0,1675407662.3012743,,-3682.0
0,0,1675407662.5240324,,-4371.0
0,0,1675407662.532934,,-4392.0
0,0,1675407662.5429225,,-4418.0
0,0,1675407662.7509463,,-4943.0
0,0,1675407662.7699842,,-4971.0
0,0,1675407662.7916963,,-5005.0
0,0,1675407663.0142128,,-5305.0
0,0,1675407663.0221581,,-5307.0
0,0,1675407663.0427024,,-5309.0
0,0,1675407663.2639608,,-5419.0
0,0,1675407663.2730627,,-5419.0
0,0,1675407663.282896,,-5419.0
0,0,1675407663.3008835,,-5419.0
0,0,1675407663.5238464,,-5362.0
0,0,1675407663.5320632,,-5361.0
0,0,1675407663.5531223,,-5353.0
0,0,1675407663.7533681,,-5056.0
0,0,1675407663.7728958,,-5055.0
0,0,1675407663.7810078,,-5050.0
0,0,1675407663.7902656,,-5037.0
0,0,1675407664.0239024,,-4578.0
0,0,1675407664.0319324,,-4566.0
0,0,1675407664.0429459,,-4554.0
0,0,1675407664.0531886,,-4539.0
0,0,1675407664.263888,,-3998.0
0,0,1675407664.2829266,,-3966.0
0,0,1675407664.3017087,,-3924.0
0,0,1675407664.523052,,-3204.0
0,0,1675407664.5429835,,-3156.0
0,0,1675407664.551062,,-3140.0
0,0,1675407664.750216,,-2375.0
0,0,1675407664.7709107,,-2323.0
0,0,1675407665.0240517,,-1336.0
0,0,1675407665.0329127,,-1312.0
0,0,1675407665.0428882,,-1285.0
0,0,1675407665.264003,,-369.0
0,0,1675407665.2749715,,-342.0
0,0,1675407665.2833045,,-316.0
0,0,1675407665.303582,,-236.0
0,0,1675407665.5240152,,741.0
0,0,1675407665.5331237,,771.0
0,0,1675407665.750385,,1703.0
0,0,1675407665.7703633,,1772.0
0,0,1675407666.0239651,,2780.0
0,0,1675407666.0330942,,2807.0
0,0,1675407666.043157,,2842.0
0,0,1675407666.2639956,,3634.0
0,0,1675407666.2830107,,3685.0
0,0,1675407666.3037457,,3737.0
0,0,1675407666.5140426,,4373.0
0,0,1675407666.5230038,,4385.0
0,0,1675407666.532058,,4399.0
0,0,1675407666.5412517,,4416.0
0,0,1675407666.7503588,,4943.0
0,0,1675407666.7603204,,4951.0
0,0,1675407666.770079,,4958.0
0,0,1675407667.0232499,,5306.0
0,0,1675407667.0420265,,5308.0
0,0,1675407667.2638643,,5425.0
0,0,1675407667.264947,,5425.0
0,0,1675407667.273025,,5425.0
0,0,1675407667.2818906,,5425.0
0,0,1675407667.2921164,,5424.0
0,0,1675407667.3009875,,5424.0
0,0,1675407667.5229907,,5361.0
0,0,1675407667.540989,,5358.0
0,0,1675407667.54992,,5354.0
0,0,1675407667.7531242,,5080.0
0,0,1675407667.7741408,,5074.0
0,0,1675407667.7910407,,5067.0
0,0,1675407668.0140102,,4609.0
0,0,1675407668.0240495,,4602.0
0,0,1675407668.0326326,,4594.0
0,0,1675407668.0426502,,4581.0
0,0,1675407668.2642107,,3997.0
0,0,1675407668.2720451,,3989.0
0,0,1675407668.282131,,3974.0
0,0,1675407668.3011498,,3937.0
0,0,1675407668.5130734,,3232.0
0,0,1675407668.5229802,,3212.0
0,0,1675407668.5410511,,3165.0
0,0,1675407668.7500184,,2393.0
0,0,1675407668.759864,,2368.0
0,0,1675407668.7700782,,2342.0
0,0,1675407668.7770646,,2315.0
0,0,1675407669.0127153,,1356.0
0,0,1675407669.0225213,,1328.0
0,0,1675407669.0316768,,1302.0
0,0,1675407669.0415013,,1271.0
0,0,1675407669.2638288,,352.0
0,0,1675407669.2826602,,302.0
0,0,1675407669.3015785,,240.0
0,0,1675407669.513109,,-675.0
0,0,1675407669.5229306,,-704.0
0,0,1675407669.5311148,,-734.0
0,0,1675407669.5408692,,-766.0
0,0,1675407669.551087,,-800.0
0,0,1675407669.7533946,,-1693.0
0,0,1675407669.7639601,,-1727.0
0,0,1675407669.7732537,,-1760.0
0,0,1675407669.7810538,,-1795.0
0,0,1675407670.0232608,,-2759.0
0,0,1675407670.0310683,,-2780.0
0,0,1675407670.0409687,,-2803.0
0,0,1675407670.0507433,,-2829.0
0,0,1675407670.2639258,,-3600.0
0,0,1675407670.2732763,,-3622.0
0,0,1675407670.2819502,,-3646.0
0,0,1675407670.3018498,,-3700.0
0,0,1675407670.523032,,-4360.0
0,0,1675407670.5319872,,-4376.0
0,0,1675407670.5418286,,-4396.0
0,0,1675407670.5509057,,-4414.0
0,0,1675407670.7503698,,-4925.0
0,0,1675407670.7603085,,-4941.0
0,0,1675407670.7703419,,-4953.0
0,0,1675407671.0238678,,-5293.0
0,0,1675407671.0429802,,-5294.0
